day,_0_to_1,_1_to_10,_10_to_100,_100_to_1000,_1000_to_100000,More_10000
2018-03-01 00:00:00 UTC,8583.79143411,57180.93498839,247391.32468482989,553412.9756829699,174092.34480228,
2018-02-22 00:00:00 UTC,9124.2334880800045,79198.263343550017,198734.4401332,564840.17180417012,491809.75252285006,
2018-02-15 00:00:00 UTC,9584.98743194001,51622.474648179996,221847.77773332995,956891.84568341973,531039.06006691,
2018-02-08 00:00:00 UTC,9556.5280677899937,53092.535389540026,268248.82617155986,664542.5868887,319337.37495737005,
2018-02-01 00:00:00 UTC,15835.916012270007,57949.269263750008,367070.6467318699,885838.41455935012,1294172.3726394498,
2018-01-25 00:00:00 UTC,12875.697024849986,54382.616678179984,780079.60803766968,744790.61349636992,4449751.0348292608,1070335.7153532498
2018-01-18 00:00:00 UTC,17410.211946359992,85914.6989508099,1650093.7534038806,738937.28665769,290605.31076370995,
2018-01-11 00:00:00 UTC,18547.170962959994,110546.87064159005,1777610.2293532495,1011607.9448031101,1051284.5991803198,
2018-01-04 00:00:00 UTC,22006.093414690014,181549.51068499984,2418464.4496882609,995027.80617836991,1555296.44346457,
2017-12-28 00:00:00 UTC,19247.825547639983,138108.37097870989,1780328.1183019108,2108041.0636122013,931014.70146241994,
2017-12-21 00:00:00 UTC,20029.326979000005,161905.59739812996,1599986.167282331,854242.44292449,325612.18143412,
2017-12-14 00:00:00 UTC,23677.87617150999,223288.84086370989,1975032.3680625604,788218.87590867,499659.65797468997,17523.23320482
2017-12-07 00:00:00 UTC,22286.403398189985,194354.13629272996,1462188.0285383197,495973.45014021,694460.03436066012,20654.22844325
2017-11-30 00:00:00 UTC,19833.245114219997,159066.69226853011,1356517.9604531212,454078.57271434006,554451.59311858006,
2017-11-23 00:00:00 UTC,16872.240259070004,125571.82431780998,976680.3985221996,436162.14019182004,708524.78559727,
2017-11-16 00:00:00 UTC,18491.78273241,110316.97610944002,672908.75069497037,229162.24764856003,193152.80303306,
2017-11-09 00:00:00 UTC,15452.994722490012,95424.672674499961,754279.45745852008,236785.17878702996,496326.96139116003,37278.37080508
2017-11-02 00:00:00 UTC,16484.566009380029,124014.66812927008,667308.26596986013,330838.19956236,101200.21200829,
2017-10-26 00:00:00 UTC,14006.656270559999,88339.21371289996,718892.58730843011,276631.4685629,160213.43167923,24306.980622479998
2017-10-19 00:00:00 UTC,14142.374874689995,82065.035100240028,931545.88978972018,579136.10607995,293145.71775767003,10473.5159251
2017-10-12 00:00:00 UTC,15168.392480569997,91721.91328806,712883.83250794,434747.13804444997,70414.729535520019,
2017-10-05 00:00:00 UTC,14886.30887716998,69229.762136899983,727772.22640846018,485020.09003352,15974.8826742,
2017-09-28 00:00:00 UTC,13588.582864020005,85873.55432018,925732.94456250011,541789.27501843986,168790.19538003003,
2017-09-21 00:00:00 UTC,12621.995171760007,64653.279913479986,837805.27977791918,570516.37791481009,126561.91009932001,
2017-09-14 00:00:00 UTC,15828.315826899998,81171.457235899987,1151152.32126943,800354.81625951,186992.77704974,186803.08797407
2017-09-07 00:00:00 UTC,14011.916778740004,76207.598873100054,886428.23238634958,877467.81388884,93207.017546009985,339863.80795934
2017-08-31 00:00:00 UTC,14694.946419389984,91646.234935610017,1271377.9966195403,1196509.0065684698,109129.80557088999,19292.79256
2017-08-24 00:00:00 UTC,12622.526939810015,76290.74407929,821547.19290865061,513749.11514726991,203839.9674724,
2017-08-17 00:00:00 UTC,12623.893991019988,61146.392128900014,816087.24238446,1039302.59092011,315584.37969797,
2017-08-10 00:00:00 UTC,13927.723128760012,71601.537721149987,983562.74306702067,1797092.3648656798,528845.94147083,
